Transaction_ID,Date,Account,Category,Sub_Category,Description,Amount,Currency,Status,Merchant,Tax_Tag,Project,Balance
TXN-1190,2026-03-05,Checking,Business,Software,SaaS Subscription,-148.92,USD,Cleared,Merchant_8,BIZ-EXP,Project_Alpha,23218.24
TXN-1191,2026-03-05,Credit,Healthcare,Pharmacy,Medical Supplies,-115.35,USD,Cleared,Merchant_39,MED-01,Wellness,23102.89
TXN-1192,2026-03-06,Checking,Healthcare,Pharmacy,Medical Supplies,-27.51,USD,Cleared,Merchant_47,MED-01,Wellness,23075.38
TXN-1193,2026-03-06,Credit,Travel,Uber,Airport Ride,-122.36,USD,Cleared,Merchant_25,BIZ-TRAV,Travel_Q1,22953.02
TXN-1194,2026-03-06,Credit,Lifestyle,Entertainment,Cinema/Streaming,-15.47,USD,Cleared,Merchant_31,ENT-01,Personal,22937.55
TXN-1195,2026-03-07,Credit,Travel,Uber,Airport Ride,-58.37,USD,Cleared,Merchant_17,BIZ-TRAV,Travel_Q1,22879.18
TXN-1196,2026-03-07,Checking,Transport,Fuel,Gas Station,-72.64,USD,Cleared,Merchant_11,TRA-01,Commute,22806.54
TXN-1197,2026-03-07,Credit,Dining,Restaurant,Client Lunch,-19.63,USD,Cleared,Merchant_28,BIZ-MEAL,Sales,22786.91
TXN-1198,2026-03-08,Credit,Travel,Uber,Airport Ride,-125.73,USD,Cleared,Merchant_49,BIZ-TRAV,Travel_Q1,22661.18
TXN-1199,2026-03-08,Credit,Business,Software,SaaS Subscription,-134.34,USD,Cleared,Merchant_10,BIZ-EXP,Project_Alpha,22526.84
TXN-1200,2026-03-08,Checking,Healthcare,Pharmacy,Medical Supplies,-95.81,USD,Cleared,Merchant_33,MED-01,Wellness,22431.03
TXN-1201,2026-03-09,Checking,Transport,Fuel,Gas Station,-27.97,USD,Cleared,Merchant_20,TRA-01,Commute,22403.06
TXN-1202,2026-03-09,Credit,Dining,Restaurant,Client Lunch,-84.54,USD,Cleared,Merchant_45,BIZ-MEAL,Sales,22318.52
TXN-1203,2026-03-09,Credit,Business,Software,SaaS Subscription,-44.73,USD,Cleared,Merchant_47,BIZ-EXP,Project_Alpha,22273.79
TXN-1204,2026-03-10,Credit,Food,Groceries,Weekly Shop,-113.54,USD,Cleared,Merchant_17,FOOD-01,Living,22160.25
TXN-1205,2026-03-10,Credit,Business,Software,SaaS Subscription,-114.38,USD,Cleared,Merchant_38,BIZ-EXP,Project_Alpha,22045.87
TXN-1206,2026-03-10,Credit,Lifestyle,Entertainment,Cinema/Streaming,-147.64,USD,Cleared,Merchant_48,ENT-01,Personal,21898.23
TXN-1207,2026-03-11,Credit,Business,Software,SaaS Subscription,-126.12,USD,Cleared,Merchant_3,BIZ-EXP,Project_Alpha,21772.11
TXN-1208,2026-03-11,Credit,Lifestyle,Entertainment,Cinema/Streaming,-48.52,USD,Cleared,Merchant_13,ENT-01,Personal,21723.59
TXN-1209,2026-03-11,Credit,Travel,Uber,Airport Ride,-148.46,USD,Cleared,Merchant_49,BIZ-TRAV,Travel_Q1,21575.13
TXN-1210,2026-03-12,Checking,Income,Salary,Monthly Payroll,5500,USD,Cleared,Merchant_46,INC-01,Core,27075.13
TXN-1211,2026-03-12,Checking,Food,Groceries,Weekly Shop,-141.41,USD,Cleared,Merchant_46,FOOD-01,Living,26933.72
TXN-1212,2026-03-12,Checking,Healthcare,Pharmacy,Medical Supplies,-110.47,USD,Cleared,Merchant_9,MED-01,Wellness,26823.25
TXN-1213,2026-03-13,Checking,Food,Groceries,Weekly Shop,-133.03,USD,Cleared,Merchant_12,FOOD-01,Living,26690.22
TXN-1214,2026-03-13,Checking,Dining,Restaurant,Client Lunch,-127.16,USD,Cleared,Merchant_28,BIZ-MEAL,Sales,26563.06
TXN-1215,2026-03-13,Checking,Healthcare,Pharmacy,Medical Supplies,-45.74,USD,Cleared,Merchant_25,MED-01,Wellness,26517.32
TXN-1216,2026-03-14,Credit,Travel,Uber,Airport Ride,-55.62,USD,Cleared,Merchant_49,BIZ-TRAV,Travel_Q1,26461.70
TXN-1217,2026-03-14,Checking,Dining,Restaurant,Client Lunch,-103.48,USD,Cleared,Merchant_9,BIZ-MEAL,Sales,26358.22
TXN-1218,2026-03-14,Checking,Transport,Fuel,Gas Station,-108.38,USD,Cleared,Merchant_29,TRA-01,Commute,26249.84
TXN-1219,2026-03-15,Checking,Food,Groceries,Weekly Shop,-84.86,USD,Cleared,Merchant_7,FOOD-01,Living,26164.98
TXN-1220,2026-03-15,Checking,Business,Software,SaaS Subscription,-18.68,USD,Cleared,Merchant_42,BIZ-EXP,Project_Alpha,26146.30
TXN-1221,2026-03-15,Checking,Travel,Uber,Airport Ride,-35.6,USD,Cleared,Merchant_22,BIZ-TRAV,Travel_Q1,26110.70
TXN-1222,2026-03-16,Credit,Lifestyle,Entertainment,Cinema/Streaming,-16.01,USD,Cleared,Merchant_23,ENT-01,Personal,26094.69
TXN-1223,2026-03-16,Credit,Travel,Uber,Airport Ride,-129.91,USD,Cleared,Merchant_30,BIZ-TRAV,Travel_Q1,25964.78
TXN-1224,2026-03-16,Checking,Food,Groceries,Weekly Shop,-131.95,USD,Cleared,Merchant_20,FOOD-01,Living,25832.83
TXN-1225,2026-03-17,Credit,Food,Groceries,Weekly Shop,-38.85,USD,Cleared,Merchant_2,FOOD-01,Living,25793.98
TXN-1226,2026-03-17,Checking,Healthcare,Pharmacy,Medical Supplies,-71.4,USD,Cleared,Merchant_49,MED-01,Wellness,25722.58
TXN-1227,2026-03-17,Checking,Healthcare,Pharmacy,Medical Supplies,-65.1,USD,Cleared,Merchant_22,MED-01,Wellness,25657.48
TXN-1228,2026-03-18,Checking,Business,Software,SaaS Subscription,-112.02,USD,Cleared,Merchant_25,BIZ-EXP,Project_Alpha,25545.46
TXN-1229,2026-03-18,Checking,Transport,Fuel,Gas Station,-136.19,USD,Cleared,Merchant_16,TRA-01,Commute,25409.27
TXN-1230,2026-03-18,Credit,Food,Groceries,Weekly Shop,-91.31,USD,Cleared,Merchant_44,FOOD-01,Living,25317.96
TXN-1231,2026-03-19,Credit,Dining,Restaurant,Client Lunch,-18.21,USD,Cleared,Merchant_19,BIZ-MEAL,Sales,25299.75
TXN-1232,2026-03-19,Checking,Transport,Fuel,Gas Station,-10.97,USD,Cleared,Merchant_31,TRA-01,Commute,25288.78
TXN-1233,2026-03-19,Credit,Business,Software,SaaS Subscription,-32.55,USD,Cleared,Merchant_42,BIZ-EXP,Project_Alpha,25256.23
TXN-1234,2026-03-20,Checking,Business,Software,SaaS Subscription,-87.56,USD,Cleared,Merchant_3,BIZ-EXP,Project_Alpha,25168.67
TXN-1235,2026-03-20,Credit,Business,Software,SaaS Subscription,-75.06,USD,Cleared,Merchant_7,BIZ-EXP,Project_Alpha,25093.61
TXN-1236,2026-03-20,Credit,Dining,Restaurant,Client Lunch,-107.73,USD,Cleared,Merchant_41,BIZ-MEAL,Sales,24985.88
TXN-1237,2026-03-21,Credit,Healthcare,Pharmacy,Medical Supplies,-144.66,USD,Cleared,Merchant_13,MED-01,Wellness,24841.22
TXN-1238,2026-03-21,Credit,Lifestyle,Entertainment,Cinema/Streaming,-47.05,USD,Cleared,Merchant_6,ENT-01,Personal,24794.17
TXN-1239,2026-03-21,Checking,Lifestyle,Entertainment,Cinema/Streaming,-97.11,USD,Cleared,Merchant_17,ENT-01,Personal,24697.06
TXN-1240,2026-03-22,Checking,Income,Salary,Monthly Payroll,5500,USD,Cleared,Merchant_38,INC-01,Core,30197.06
TXN-1241,2026-03-22,Checking,Healthcare,Pharmacy,Medical Supplies,-69.65,USD,Cleared,Merchant_47,MED-01,Wellness,30127.41
TXN-1242,2026-03-22,Checking,Healthcare,Pharmacy,Medical Supplies,-64.56,USD,Cleared,Merchant_16,MED-01,Wellness,30062.85
TXN-1243,2026-03-23,Credit,Dining,Restaurant,Client Lunch,-137.54,USD,Cleared,Merchant_44,BIZ-MEAL,Sales,29925.31
TXN-1244,2026-03-23,Checking,Transport,Fuel,Gas Station,-113.35,USD,Cleared,Merchant_29,TRA-01,Commute,29811.96
TXN-1245,2026-03-23,Checking,Healthcare,Pharmacy,Medical Supplies,-91.6,USD,Cleared,Merchant_3,MED-01,Wellness,29720.36
TXN-1246,2026-03-24,Checking,Healthcare,Pharmacy,Medical Supplies,-108.83,USD,Cleared,Merchant_30,MED-01,Wellness,29611.53
TXN-1247,2026-03-24,Checking,Travel,Uber,Airport Ride,-140.62,USD,Cleared,Merchant_7,BIZ-TRAV,Travel_Q1,29470.91
TXN-1248,2026-03-24,Checking,Travel,Uber,Airport Ride,-26.02,USD,Cleared,Merchant_37,BIZ-TRAV,Travel_Q1,29444.89
TXN-1249,2026-03-25,Checking,Dining,Restaurant,Client Lunch,-103.29,USD,Cleared,Merchant_24,BIZ-MEAL,Sales,29341.60
TXN-1250,2026-03-25,Credit,Travel,Uber,Airport Ride,-124.7,USD,Cleared,Merchant_37,BIZ-TRAV,Travel_Q1,29216.90
TXN-1251,2026-03-25,Checking,Transport,Fuel,Gas Station,-39.76,USD,Cleared,Merchant_5,TRA-01,Commute,29177.14
TXN-1252,2026-03-26,Checking,Dining,Restaurant,Client Lunch,-42.09,USD,Cleared,Merchant_10,BIZ-MEAL,Sales,29135.05
TXN-1253,2026-03-26,Credit,Food,Groceries,Weekly Shop,-129.61,USD,Cleared,Merchant_10,FOOD-01,Living,29005.44
TXN-1254,2026-03-26,Checking,Dining,Restaurant,Client Lunch,-50.26,USD,Cleared,Merchant_30,BIZ-MEAL,Sales,28955.18
TXN-1255,2026-03-27,Credit,Food,Groceries,Weekly Shop,-84.75,USD,Cleared,Merchant_39,FOOD-01,Living,28870.43
TXN-1256,2026-03-27,Credit,Transport,Fuel,Gas Station,-55.93,USD,Cleared,Merchant_13,TRA-01,Commute,28814.50
TXN-1257,2026-03-27,Credit,Dining,Restaurant,Client Lunch,-129.03,USD,Cleared,Merchant_36,BIZ-MEAL,Sales,28685.47
TXN-1258,2026-03-28,Credit,Transport,Fuel,Gas Station,-22.63,USD,Cleared,Merchant_15,TRA-01,Commute,28662.84
TXN-1259,2026-03-28,Credit,Travel,Uber,Airport Ride,-67.86,USD,Cleared,Merchant_25,BIZ-TRAV,Travel_Q1,28594.98
TXN-1260,2026-03-28,Credit,Transport,Fuel,Gas Station,-87.5,USD,Cleared,Merchant_4,TRA-01,Commute,28507.48
TXN-1261,2026-03-29,Credit,Healthcare,Pharmacy,Medical Supplies,-134.2,USD,Cleared,Merchant_21,MED-01,Wellness,28373.28
TXN-1262,2026-03-29,Credit,Dining,Restaurant,Client Lunch,-104.38,USD,Cleared,Merchant_35,BIZ-MEAL,Sales,28268.90
TXN-1263,2026-03-29,Checking,Travel,Uber,Airport Ride,-63.81,USD,Cleared,Merchant_28,BIZ-TRAV,Travel_Q1,28205.09
TXN-1264,2026-03-30,Checking,Dining,Restaurant,Client Lunch,-29.28,USD,Cleared,Merchant_21,BIZ-MEAL,Sales,28175.81
TXN-1265,2026-03-30,Checking,Business,Software,SaaS Subscription,-27.27,USD,Cleared,Merchant_35,BIZ-EXP,Project_Alpha,28148.54
TXN-1266,2026-03-30,Credit,Travel,Uber,Airport Ride,-132.68,USD,Cleared,Merchant_47,BIZ-TRAV,Travel_Q1,28015.86
TXN-1267,2026-03-31,Credit,Food,Groceries,Weekly Shop,-22.93,USD,Cleared,Merchant_40,FOOD-01,Living,27992.93
TXN-1268,2026-03-31,Checking,Food,Groceries,Weekly Shop,-20.33,USD,Cleared,Merchant_28,FOOD-01,Living,27972.60
TXN-1269,2026-03-31,Credit,Dining,Restaurant,Client Lunch,-28.38,USD,Cleared,Merchant_47,BIZ-MEAL,Sales,27944.22
TXN-1270,2026-04-01,Checking,Income,Salary,Monthly Payroll,5500,USD,Cleared,Merchant_39,INC-01,Core,33444.22
TXN-1271,2026-04-01,Checking,Healthcare,Pharmacy,Medical Supplies,-79.16,USD,Cleared,Merchant_13,MED-01,Wellness,33365.06
TXN-1272,2026-04-01,Credit,Food,Groceries,Weekly Shop,-10.65,USD,Cleared,Merchant_5,FOOD-01,Living,33354.41
TXN-1273,2026-04-02,Checking,Transport,Fuel,Gas Station,-50.43,USD,Cleared,Merchant_38,TRA-01,Commute,33303.98
TXN-1274,2026-04-02,Checking,Business,Software,SaaS Subscription,-54.77,USD,Cleared,Merchant_15,BIZ-EXP,Project_Alpha,33249.21
TXN-1275,2026-04-02,Checking,Healthcare,Pharmacy,Medical Supplies,-79.02,USD,Cleared,Merchant_20,MED-01,Wellness,33170.19
TXN-1276,2026-04-03,Checking,Transport,Fuel,Gas Station,-15.61,USD,Cleared,Merchant_4,TRA-01,Commute,33154.58
TXN-1277,2026-04-03,Credit,Travel,Uber,Airport Ride,-78.65,USD,Cleared,Merchant_30,BIZ-TRAV,Travel_Q1,33075.93
TXN-1278,2026-04-03,Checking,Dining,Restaurant,Client Lunch,-105.91,USD,Cleared,Merchant_13,BIZ-MEAL,Sales,32970.02
TXN-1279,2026-04-04,Checking,Business,Software,SaaS Subscription,-76.8,USD,Cleared,Merchant_18,BIZ-EXP,Project_Alpha,32893.22
TXN-1280,2026-04-04,Checking,Food,Groceries,Weekly Shop,-62.63,USD,Cleared,Merchant_3,FOOD-01,Living,32830.59
TXN-1281,2026-04-04,Checking,Transport,Fuel,Gas Station,-31.56,USD,Cleared,Merchant_38,TRA-01,Commute,32799.03
TXN-1282,2026-04-05,Checking,Food,Groceries,Weekly Shop,-94.56,USD,Cleared,Merchant_23,FOOD-01,Living,32704.47
TXN-1283,2026-04-05,Credit,Food,Groceries,Weekly Shop,-94.66,USD,Cleared,Merchant_17,FOOD-01,Living,32609.81
TXN-1284,2026-04-05,Credit,Transport,Fuel,Gas Station,-58.72,USD,Cleared,Merchant_43,TRA-01,Commute,32551.09
TXN-1285,2026-04-06,Credit,Business,Software,SaaS Subscription,-49.53,USD,Cleared,Merchant_36,BIZ-EXP,Project_Alpha,32501.56
TXN-1286,2026-04-06,Checking,Travel,Uber,Airport Ride,-89.25,USD,Cleared,Merchant_13,BIZ-TRAV,Travel_Q1,32412.31
TXN-1287,2026-04-06,Checking,Healthcare,Pharmacy,Medical Supplies,-136.18,USD,Cleared,Merchant_0,MED-01,Wellness,32276.13
TXN-1288,2026-04-07,Checking,Transport,Fuel,Gas Station,-19.52,USD,Cleared,Merchant_9,TRA-01,Commute,32256.61
TXN-1289,2026-04-07,Checking,Business,Software,SaaS Subscription,-99.12,USD,Cleared,Merchant_12,BIZ-EXP,Project_Alpha,32157.49
TXN-1290,2026-04-07,Credit,Lifestyle,Entertainment,Cinema/Streaming,-79.14,USD,Cleared,Merchant_19,ENT-01,Personal,32078.35
TXN-1291,2026-04-08,Checking,Transport,Fuel,Gas Station,-103.09,USD,Cleared,Merchant_19,TRA-01,Commute,31975.26
TXN-1292,2026-04-08,Credit,Food,Groceries,Weekly Shop,-39.31,USD,Cleared,Merchant_32,FOOD-01,Living,31935.95
TXN-1293,2026-04-08,Credit,Healthcare,Pharmacy,Medical Supplies,-113.1,USD,Cleared,Merchant_41,MED-01,Wellness,31822.85
TXN-1294,2026-04-09,Credit,Travel,Uber,Airport Ride,-75.34,USD,Cleared,Merchant_10,BIZ-TRAV,Travel_Q1,31747.51
TXN-1295,2026-04-09,Credit,Travel,Uber,Airport Ride,-135.13,USD,Cleared,Merchant_2,BIZ-TRAV,Travel_Q1,31612.38
TXN-1296,2026-04-09,Credit,Healthcare,Pharmacy,Medical Supplies,-77.82,USD,Cleared,Merchant_1,MED-01,Wellness,31534.56
TXN-1297,2026-04-10,Checking,Dining,Restaurant,Client Lunch,-142.63,USD,Cleared,Merchant_41,BIZ-MEAL,Sales,31391.93
TXN-1298,2026-04-10,Checking,Lifestyle,Entertainment,Cinema/Streaming,-117.54,USD,Cleared,Merchant_15,ENT-01,Personal,31274.39
TXN-1299,2026-04-10,Credit,Lifestyle,Entertainment,Cinema/Streaming,-111.72,USD,Cleared,Merchant_29,ENT-01,Personal,31162.67
TXN-1300,2026-04-11,Checking,Income,Salary,Monthly Payroll,5500,USD,Cleared,Merchant_40,INC-01,Core,36662.67
TXN-1301,2026-04-11,Credit,Transport,Fuel,Gas Station,-33,USD,Cleared,Merchant_11,TRA-01,Commute,36629.67
TXN-1302,2026-04-11,Checking,Transport,Fuel,Gas Station,-93.21,USD,Cleared,Merchant_48,TRA-01,Commute,36536.46
TXN-1303,2026-04-12,Credit,Healthcare,Pharmacy,Medical Supplies,-23.71,USD,Cleared,Merchant_7,MED-01,Wellness,36512.75
TXN-1304,2026-04-12,Checking,Transport,Fuel,Gas Station,-65.71,USD,Cleared,Merchant_42,TRA-01,Commute,36447.04
TXN-1305,2026-04-12,Checking,Food,Groceries,Weekly Shop,-64.79,USD,Cleared,Merchant_33,FOOD-01,Living,36382.25
TXN-1306,2026-04-13,Checking,Food,Groceries,Weekly Shop,-136.1,USD,Cleared,Merchant_49,FOOD-01,Living,36246.15
TXN-1307,2026-04-13,Credit,Business,Software,SaaS Subscription,-65.91,USD,Cleared,Merchant_48,BIZ-EXP,Project_Alpha,36180.24
TXN-1308,2026-04-13,Checking,Healthcare,Pharmacy,Medical Supplies,-73.66,USD,Cleared,Merchant_20,MED-01,Wellness,36106.58
TXN-1309,2026-04-14,Checking,Dining,Restaurant,Client Lunch,-52.01,USD,Cleared,Merchant_35,BIZ-MEAL,Sales,36054.57
TXN-1310,2026-04-14,Checking,Food,Groceries,Weekly Shop,-147.35,USD,Cleared,Merchant_7,FOOD-01,Living,35907.22
TXN-1311,2026-04-14,Checking,Transport,Fuel,Gas Station,-16.45,USD,Cleared,Merchant_10,TRA-01,Commute,35890.77
TXN-1312,2026-04-15,Checking,Healthcare,Pharmacy,Medical Supplies,-62.66,USD,Cleared,Merchant_26,MED-01,Wellness,35828.11
TXN-1313,2026-04-15,Checking,Dining,Restaurant,Client Lunch,-109.48,USD,Cleared,Merchant_33,BIZ-MEAL,Sales,35718.63
TXN-1314,2026-04-15,Credit,Lifestyle,Entertainment,Cinema/Streaming,-15.09,USD,Cleared,Merchant_12,ENT-01,Personal,35703.54
TXN-1315,2026-04-16,Checking,Transport,Fuel,Gas Station,-30.68,USD,Cleared,Merchant_10,TRA-01,Commute,35672.86
TXN-1316,2026-04-16,Credit,Business,Software,SaaS Subscription,-50.87,USD,Cleared,Merchant_3,BIZ-EXP,Project_Alpha,35621.99
TXN-1317,2026-04-16,Checking,Healthcare,Pharmacy,Medical Supplies,-71.01,USD,Cleared,Merchant_9,MED-01,Wellness,35550.98
TXN-1318,2026-04-17,Checking,Business,Software,SaaS Subscription,-141.85,USD,Cleared,Merchant_21,BIZ-EXP,Project_Alpha,35409.13
TXN-1319,2026-04-17,Checking,Lifestyle,Entertainment,Cinema/Streaming,-92.39,USD,Cleared,Merchant_41,ENT-01,Personal,35316.74
TXN-1320,2026-04-17,Credit,Lifestyle,Entertainment,Cinema/Streaming,-88.92,USD,Cleared,Merchant_1,ENT-01,Personal,35227.82
TXN-1321,2026-04-18,Checking,Healthcare,Pharmacy,Medical Supplies,-85.4,USD,Cleared,Merchant_38,MED-01,Wellness,35142.42
TXN-1322,2026-04-18,Credit,Business,Software,SaaS Subscription,-15.88,USD,Cleared,Merchant_26,BIZ-EXP,Project_Alpha,35126.54
TXN-1323,2026-04-18,Checking,Business,Software,SaaS Subscription,-67.6,USD,Cleared,Merchant_41,BIZ-EXP,Project_Alpha,35058.94
TXN-1324,2026-04-19,Credit,Lifestyle,Entertainment,Cinema/Streaming,-12.44,USD,Cleared,Merchant_31,ENT-01,Personal,35046.50
TXN-1325,2026-04-19,Credit,Business,Software,SaaS Subscription,-50.38,USD,Cleared,Merchant_24,BIZ-EXP,Project_Alpha,34996.12
TXN-1326,2026-04-19,Checking,Lifestyle,Entertainment,Cinema/Streaming,-92.54,USD,Cleared,Merchant_15,ENT-01,Personal,34903.58
TXN-1327,2026-04-20,Checking,Business,Software,SaaS Subscription,-13.59,USD,Cleared,Merchant_26,BIZ-EXP,Project_Alpha,34889.99
TXN-1328,2026-04-20,Credit,Lifestyle,Entertainment,Cinema/Streaming,-93.65,USD,Cleared,Merchant_27,ENT-01,Personal,34796.34
TXN-1329,2026-04-20,Checking,Business,Software,SaaS Subscription,-113.26,USD,Cleared,Merchant_14,BIZ-EXP,Project_Alpha,34683.08
TXN-1330,2026-04-21,Checking,Income,Salary,Monthly Payroll,5500,USD,Cleared,Merchant_1,INC-01,Core,40183.08
TXN-1331,2026-04-21,Checking,Transport,Fuel,Gas Station,-143.19,USD,Cleared,Merchant_20,TRA-01,Commute,40039.89
TXN-1332,2026-04-21,Credit,Food,Groceries,Weekly Shop,-114.11,USD,Cleared,Merchant_2,FOOD-01,Living,39925.78
TXN-1333,2026-04-22,Credit,Lifestyle,Entertainment,Cinema/Streaming,-88.6,USD,Cleared,Merchant_37,ENT-01,Personal,39837.18
TXN-1334,2026-04-22,Credit,Business,Software,SaaS Subscription,-93.26,USD,Cleared,Merchant_42,BIZ-EXP,Project_Alpha,39743.92
TXN-1335,2026-04-22,Checking,Healthcare,Pharmacy,Medical Supplies,-127.39,USD,Cleared,Merchant_39,MED-01,Wellness,39616.53
TXN-1336,2026-04-23,Checking,Transport,Fuel,Gas Station,-88.69,USD,Cleared,Merchant_18,TRA-01,Commute,39527.84
TXN-1337,2026-04-23,Checking,Lifestyle,Entertainment,Cinema/Streaming,-29.8,USD,Cleared,Merchant_27,ENT-01,Personal,39498.04
TXN-1338,2026-04-23,Credit,Food,Groceries,Weekly Shop,-144.33,USD,Cleared,Merchant_13,FOOD-01,Living,39353.71
TXN-1339,2026-04-24,Credit,Transport,Fuel,Gas Station,-92.97,USD,Cleared,Merchant_42,TRA-01,Commute,39260.74
TXN-1340,2026-04-24,Checking,Healthcare,Pharmacy,Medical Supplies,-147.97,USD,Cleared,Merchant_49,MED-01,Wellness,39112.77
TXN-1341,2026-04-24,Checking,Food,Groceries,Weekly Shop,-104.48,USD,Cleared,Merchant_3,FOOD-01,Living,39008.29
TXN-1342,2026-04-25,Checking,Transport,Fuel,Gas Station,-116.43,USD,Cleared,Merchant_41,TRA-01,Commute,38891.86
TXN-1343,2026-04-25,Checking,Travel,Uber,Airport Ride,-107.97,USD,Cleared,Merchant_38,BIZ-TRAV,Travel_Q1,38783.89
TXN-1344,2026-04-25,Checking,Travel,Uber,Airport Ride,-44.62,USD,Cleared,Merchant_13,BIZ-TRAV,Travel_Q1,38739.27
TXN-1345,2026-04-26,Checking,Healthcare,Pharmacy,Medical Supplies,-47.91,USD,Cleared,Merchant_43,MED-01,Wellness,38691.36
TXN-1346,2026-04-26,Checking,Food,Groceries,Weekly Shop,-137.34,USD,Cleared,Merchant_32,FOOD-01,Living,38554.02
TXN-1347,2026-04-26,Credit,Dining,Restaurant,Client Lunch,-133.89,USD,Cleared,Merchant_26,BIZ-MEAL,Sales,38420.13
TXN-1348,2026-04-27,Credit,Lifestyle,Entertainment,Cinema/Streaming,-34.06,USD,Cleared,Merchant_24,ENT-01,Personal,38386.07
TXN-1349,2026-04-27,Checking,Lifestyle,Entertainment,Cinema/Streaming,-93.76,USD,Cleared,Merchant_21,ENT-01,Personal,38292.31
TXN-1350,2026-04-27,Checking,Lifestyle,Entertainment,Cinema/Streaming,-49.21,USD,Cleared,Merchant_43,ENT-01,Personal,38243.10
TXN-1351,2026-04-28,Checking,Lifestyle,Entertainment,Cinema/Streaming,-52.8,USD,Cleared,Merchant_3,ENT-01,Personal,38190.30
TXN-1352,2026-04-28,Credit,Dining,Restaurant,Client Lunch,-41.65,USD,Cleared,Merchant_20,BIZ-MEAL,Sales,38148.65
TXN-1353,2026-04-28,Credit,Dining,Restaurant,Client Lunch,-132.77,USD,Cleared,Merchant_28,BIZ-MEAL,Sales,38015.88
TXN-1354,2026-04-29,Checking,Business,Software,SaaS Subscription,-113.68,USD,Cleared,Merchant_26,BIZ-EXP,Project_Alpha,37902.20
TXN-1355,2026-04-29,Credit,Travel,Uber,Airport Ride,-72.79,USD,Cleared,Merchant_12,BIZ-TRAV,Travel_Q1,37829.41
TXN-1356,2026-04-29,Checking,Travel,Uber,Airport Ride,-24.9,USD,Cleared,Merchant_37,BIZ-TRAV,Travel_Q1,37804.51
TXN-1357,2026-04-30,Credit,Dining,Restaurant,Client Lunch,-20.93,USD,Cleared,Merchant_5,BIZ-MEAL,Sales,37783.58
TXN-1358,2026-04-30,Checking,Healthcare,Pharmacy,Medical Supplies,-80.26,USD,Cleared,Merchant_38,MED-01,Wellness,37703.32
TXN-1359,2026-04-30,Checking,Transport,Fuel,Gas Station,-41.91,USD,Cleared,Merchant_22,TRA-01,Commute,37661.41
TXN-1360,2026-05-01,Checking,Income,Salary,Monthly Payroll,5500,USD,Cleared,Merchant_10,INC-01,Core,43161.41
TXN-1361,2026-05-01,Credit,Lifestyle,Entertainment,Cinema/Streaming,-139.14,USD,Cleared,Merchant_22,ENT-01,Personal,43022.27
TXN-1362,2026-05-01,Checking,Travel,Uber,Airport Ride,-124.91,USD,Cleared,Merchant_20,BIZ-TRAV,Travel_Q1,42897.36
TXN-1363,2026-05-02,Checking,Business,Software,SaaS Subscription,-109.44,USD,Cleared,Merchant_35,BIZ-EXP,Project_Alpha,42787.92
TXN-1364,2026-05-02,Credit,Dining,Restaurant,Client Lunch,-12.46,USD,Cleared,Merchant_4,BIZ-MEAL,Sales,42775.46
TXN-1365,2026-05-02,Checking,Transport,Fuel,Gas Station,-125.7,USD,Cleared,Merchant_44,TRA-01,Commute,42649.76
TXN-1366,2026-05-03,Credit,Dining,Restaurant,Client Lunch,-34.29,USD,Cleared,Merchant_37,BIZ-MEAL,Sales,42615.47
TXN-1367,2026-05-03,Credit,Healthcare,Pharmacy,Medical Supplies,-33.59,USD,Cleared,Merchant_7,MED-01,Wellness,42581.88
TXN-1368,2026-05-03,Credit,Business,Software,SaaS Subscription,-97.67,USD,Cleared,Merchant_42,BIZ-EXP,Project_Alpha,42484.21
TXN-1369,2026-05-04,Credit,Lifestyle,Entertainment,Cinema/Streaming,-88.66,USD,Cleared,Merchant_25,ENT-01,Personal,42395.55
TXN-1370,2026-05-04,Checking,Dining,Restaurant,Client Lunch,-47.21,USD,Cleared,Merchant_6,BIZ-MEAL,Sales,42348.34
TXN-1371,2026-05-04,Credit,Travel,Uber,Airport Ride,-39.34,USD,Cleared,Merchant_47,BIZ-TRAV,Travel_Q1,42309.00
TXN-1372,2026-05-05,Credit,Business,Software,SaaS Subscription,-92.49,USD,Cleared,Merchant_11,BIZ-EXP,Project_Alpha,42216.51
TXN-1373,2026-05-05,Checking,Lifestyle,Entertainment,Cinema/Streaming,-87.32,USD,Cleared,Merchant_40,ENT-01,Personal,42129.19
TXN-1374,2026-05-05,Checking,Transport,Fuel,Gas Station,-65.2,USD,Cleared,Merchant_34,TRA-01,Commute,42063.99
TXN-1375,2026-05-06,Credit,Transport,Fuel,Gas Station,-139.38,USD,Cleared,Merchant_33,TRA-01,Commute,41924.61
TXN-1376,2026-05-06,Checking,Dining,Restaurant,Client Lunch,-29.66,USD,Cleared,Merchant_30,BIZ-MEAL,Sales,41894.95
TXN-1377,2026-05-06,Checking,Food,Groceries,Weekly Shop,-32.43,USD,Cleared,Merchant_1,FOOD-01,Living,41862.52
TXN-1378,2026-05-07,Checking,Healthcare,Pharmacy,Medical Supplies,-44.3,USD,Cleared,Merchant_14,MED-01,Wellness,41818.22
TXN-1379,2026-05-07,Checking,Dining,Restaurant,Client Lunch,-126.35,USD,Cleared,Merchant_49,BIZ-MEAL,Sales,41691.87
TXN-1380,2026-05-07,Checking,Travel,Uber,Airport Ride,-118.17,USD,Cleared,Merchant_19,BIZ-TRAV,Travel_Q1,41573.70
